chrm	start	end	target_id	Gene	isoform	value	strand	Synonym	Product	PID
ZM4	608483	615269	ZMO1_ZMO0606,ZMO1_ZMO0607,ZMO1_ZMO0608,ZMO1_ZMO0609,ZMO1_ZMO0610,ZMO1_ZMO0611,ZMO1_ZMO0612,ZMO1_ZMO0613,ZMO1_ZMO0614;1	ZMO1_ZMO0608	1	.	-	flgH	flagellar L-ring protein	AVZ41906.1
ZM4	608483	615269	ZMO1_ZMO0606,ZMO1_ZMO0607,ZMO1_ZMO0608,ZMO1_ZMO0609,ZMO1_ZMO0610,ZMO1_ZMO0611,ZMO1_ZMO0612,ZMO1_ZMO0613,ZMO1_ZMO0614;1	ZMO1_ZMO0609	1	.	-	flgG	flagellar basal-body rod protein FlgG	AVZ41907.1
ZM4	608483	615269	ZMO1_ZMO0606,ZMO1_ZMO0607,ZMO1_ZMO0608,ZMO1_ZMO0609,ZMO1_ZMO0610,ZMO1_ZMO0611,ZMO1_ZMO0612,ZMO1_ZMO0613,ZMO1_ZMO0614;1	ZMO1_ZMO0610	1	.	-	flgF	flagellar basal-body rod protein FlgF	AVZ41908.1
ZM4	608483	615269	ZMO1_ZMO0606,ZMO1_ZMO0607,ZMO1_ZMO0608,ZMO1_ZMO0609,ZMO1_ZMO0610,ZMO1_ZMO0611,ZMO1_ZMO0612,ZMO1_ZMO0613,ZMO1_ZMO0614;1	ZMO1_ZMO0611	1	.	-	flgE	flagellar hook protein FlgE	AVZ41909.1
ZM4	608483	615269	ZMO1_ZMO0606,ZMO1_ZMO0607,ZMO1_ZMO0608,ZMO1_ZMO0609,ZMO1_ZMO0610,ZMO1_ZMO0611,ZMO1_ZMO0612,ZMO1_ZMO0613,ZMO1_ZMO0614;1	ZMO1_ZMO0612	1	.	-	flgD	flagellar hook capping protein	AVZ41910.1
ZM4	608483	615269	ZMO1_ZMO0606,ZMO1_ZMO0607,ZMO1_ZMO0608,ZMO1_ZMO0609,ZMO1_ZMO0610,ZMO1_ZMO0611,ZMO1_ZMO0612,ZMO1_ZMO0613,ZMO1_ZMO0614;1	ZMO1_ZMO0613	1	.	-	flgC	flagellar basal-body rod protein FlgC	AVZ41911.1
ZM4	608483	615269	ZMO1_ZMO0606,ZMO1_ZMO0607,ZMO1_ZMO0608,ZMO1_ZMO0609,ZMO1_ZMO0610,ZMO1_ZMO0611,ZMO1_ZMO0612,ZMO1_ZMO0613,ZMO1_ZMO0614;1	ZMO1_ZMO0614	1	.	-	flgB	flagellar basal-body rod protein FlgB	AVZ41912.1
ZM4	614442	615269	ZMO1_ZMO0613,ZMO1_ZMO0614;1	ZMO1_ZMO0613	1	.	-	flgC	flagellar basal-body rod protein FlgC	AVZ41911.1
ZM4	614442	615269	ZMO1_ZMO0613,ZMO1_ZMO0614;1	ZMO1_ZMO0614	1	.	-	flgB	flagellar basal-body rod protein FlgB	AVZ41912.1
ZM4	615335	617024	ZMO1_ZMO0616,ZMO1_ZMO0617;1	ZMO1_ZMO0616	1	.	+	motA2	flagellar motor protein MotA	AVZ41913.1
ZM4	615335	617024	ZMO1_ZMO0616,ZMO1_ZMO0617;1	ZMO1_ZMO0617	1	.	+	motB2	flagellar motor protein MotB	AVZ41914.1
ZM4	617190	617951	ZMO1_ZMO0619;1	ZMO1_ZMO0619	1	.	+	flgA	flagella basal body P-ring formation protein FlgA	AVZ41915.1
ZM4	617193	618819	ZMO1_ZMO0619,ZMO1_ZMO0621,ZMO1_ZMO0622;1	ZMO1_ZMO0619	1	.	+	flgA	flagella basal body P-ring formation protein FlgA	AVZ41915.1
ZM4	617193	618819	ZMO1_ZMO0619,ZMO1_ZMO0621,ZMO1_ZMO0622;1	ZMO1_ZMO0621	1	.	+	flgM	flagellar biosynthesis anti-sigma factor FlgM	AVZ41916.1
ZM4	617193	618819	ZMO1_ZMO0619,ZMO1_ZMO0621,ZMO1_ZMO0622;1	ZMO1_ZMO0622	1	.	+	ZMO1_ZMO0622	uncharacterized protein	AVZ41917.1
ZM4	617952	618846	ZMO1_ZMO0621,ZMO1_ZMO0622;1	ZMO1_ZMO0621	1	.	+	flgM	flagellar biosynthesis anti-sigma factor FlgM	AVZ41916.1
ZM4	617952	618846	ZMO1_ZMO0621,ZMO1_ZMO0622;1	ZMO1_ZMO0622	1	.	+	ZMO1_ZMO0622	uncharacterized protein	AVZ41917.1
ZM4	619076	623011	ZMO1_ZMO0624,ZMO1_ZMO0625,ZMO1_ZMO0626;1	ZMO1_ZMO0624	1	.	+	flhA	flagellar biosynthesis protein FlhA	AVZ41918.1
ZM4	619076	623011	ZMO1_ZMO0624,ZMO1_ZMO0625,ZMO1_ZMO0626;1	ZMO1_ZMO0625	1	.	+	flhG	MinD-like ATPase FlhG	AVZ41919.1
ZM4	619076	623011	ZMO1_ZMO0624,ZMO1_ZMO0625,ZMO1_ZMO0626;1	ZMO1_ZMO0626	1	.	+	fliA	RNA polymerase sigma 28 subunit FliA/WhiG	AVZ41920.1
ZM4	623012	624419	ZMO1_ZMO0627,ZMO1_ZMO0628;1	ZMO1_ZMO0627	1	.	+	ZMO1_ZMO0627	GT2 family glycosyltransferase	AVZ41921.1
ZM4	623012	624419	ZMO1_ZMO0627,ZMO1_ZMO0628;1	ZMO1_ZMO0628	1	.	+	ZMO1_ZMO0628	glycosyl transferase family 2	AVZ41922.1
ZM4	623012	623756	ZMO1_ZMO0627;1	ZMO1_ZMO0627	1	.	+	ZMO1_ZMO0627	GT2 family glycosyltransferase	AVZ41921.1
ZM4	623757	624420	ZMO1_ZMO0628;1	ZMO1_ZMO0628	1	.	+	ZMO1_ZMO0628	glycosyl transferase family 2	AVZ41922.1
ZM4	624433	625375	ZMO1_ZMO0629;1	ZMO1_ZMO0629	1	.	-	fliC	flagellin domain-containing protein	AVZ41923.1
ZM4	625910	627337	ZMO1_ZMO0631;1	ZMO1_ZMO0631	1	.	+	ZMO1_ZMO0631	Fis family sigma54-specific transcriptional regulator	AVZ41924.1
ZM4	625951	634368	ZMO1_ZMO0631,ZMO1_ZMO0632,ZMO1_ZMO0634,ZMO1_ZMO0635,ZMO1_ZMO0636,ZMO1_ZMO0637,ZMO1_ZMO0638;1	ZMO1_ZMO0631	1	.	+	ZMO1_ZMO0631	Fis family sigma54-specific transcriptional regulator	AVZ41924.1
ZM4	625951	634368	ZMO1_ZMO0631,ZMO1_ZMO0632,ZMO1_ZMO0634,ZMO1_ZMO0635,ZMO1_ZMO0636,ZMO1_ZMO0637,ZMO1_ZMO0638;1	ZMO1_ZMO0632	1	.	+	fliE	flagellar hook-basal body complex subunit FliE	AVZ41925.1
ZM4	625951	634368	ZMO1_ZMO0631,ZMO1_ZMO0632,ZMO1_ZMO0634,ZMO1_ZMO0635,ZMO1_ZMO0636,ZMO1_ZMO0637,ZMO1_ZMO0638;1	ZMO1_ZMO0634	1	.	+	fliF	flagellar M-ring protein FliF	AVZ41926.1
ZM4	625951	634368	ZMO1_ZMO0631,ZMO1_ZMO0632,ZMO1_ZMO0634,ZMO1_ZMO0635,ZMO1_ZMO0636,ZMO1_ZMO0637,ZMO1_ZMO0638;1	ZMO1_ZMO0635	1	.	+	fliG	flagellar motor switch protein FliG	AVZ41927.1
ZM4	625951	634368	ZMO1_ZMO0631,ZMO1_ZMO0632,ZMO1_ZMO0634,ZMO1_ZMO0635,ZMO1_ZMO0636,ZMO1_ZMO0637,ZMO1_ZMO0638;1	ZMO1_ZMO0636	1	.	+	fliH	negative regulator of FliI ATPase	AVZ41928.1
ZM4	625951	634368	ZMO1_ZMO0631,ZMO1_ZMO0632,ZMO1_ZMO0634,ZMO1_ZMO0635,ZMO1_ZMO0636,ZMO1_ZMO0637,ZMO1_ZMO0638;1	ZMO1_ZMO0637	1	.	+	fliI	flagellum-specific ATP synthase FliI	AVZ41929.1
ZM4	625951	634368	ZMO1_ZMO0631,ZMO1_ZMO0632,ZMO1_ZMO0634,ZMO1_ZMO0635,ZMO1_ZMO0636,ZMO1_ZMO0637,ZMO1_ZMO0638;1	ZMO1_ZMO0638	1	.	+	ZMO1_ZMO0638	hypothetical protein	AVZ41930.1
ZM4	627408	634116	ZMO1_ZMO0632,ZMO1_ZMO0634,ZMO1_ZMO0635,ZMO1_ZMO0636,ZMO1_ZMO0637,ZMO1_ZMO0638;1	ZMO1_ZMO0632	1	.	+	fliE	flagellar hook-basal body complex subunit FliE	AVZ41925.1
ZM4	627408	634116	ZMO1_ZMO0632,ZMO1_ZMO0634,ZMO1_ZMO0635,ZMO1_ZMO0636,ZMO1_ZMO0637,ZMO1_ZMO0638;1	ZMO1_ZMO0634	1	.	+	fliF	flagellar M-ring protein FliF	AVZ41926.1
ZM4	627408	634116	ZMO1_ZMO0632,ZMO1_ZMO0634,ZMO1_ZMO0635,ZMO1_ZMO0636,ZMO1_ZMO0637,ZMO1_ZMO0638;1	ZMO1_ZMO0635	1	.	+	fliG	flagellar motor switch protein FliG	AVZ41927.1
ZM4	627408	634116	ZMO1_ZMO0632,ZMO1_ZMO0634,ZMO1_ZMO0635,ZMO1_ZMO0636,ZMO1_ZMO0637,ZMO1_ZMO0638;1	ZMO1_ZMO0636	1	.	+	fliH	negative regulator of FliI ATPase	AVZ41928.1
ZM4	627408	634116	ZMO1_ZMO0632,ZMO1_ZMO0634,ZMO1_ZMO0635,ZMO1_ZMO0636,ZMO1_ZMO0637,ZMO1_ZMO0638;1	ZMO1_ZMO0637	1	.	+	fliI	flagellum-specific ATP synthase FliI	AVZ41929.1
ZM4	627408	634116	ZMO1_ZMO0632,ZMO1_ZMO0634,ZMO1_ZMO0635,ZMO1_ZMO0636,ZMO1_ZMO0637,ZMO1_ZMO0638;1	ZMO1_ZMO0638	1	.	+	ZMO1_ZMO0638	hypothetical protein	AVZ41930.1
ZM4	635205	641051	ZMO1_ZMO0642,ZMO1_ZMO0643,ZMO1_ZMO0644,ZMO1_ZMO0646,ZMO1_ZMO0647,ZMO1_ZMO0648,ZMO1_ZMO0649,ZMO1_ZMO0650;1	ZMO1_ZMO0642	1	.	+	fliL	flagellar basal body-associated protein FliL	AVZ41931.1
ZM4	635205	641051	ZMO1_ZMO0642,ZMO1_ZMO0643,ZMO1_ZMO0644,ZMO1_ZMO0646,ZMO1_ZMO0647,ZMO1_ZMO0648,ZMO1_ZMO0649,ZMO1_ZMO0650;1	ZMO1_ZMO0643	1	.	+	fliM	flagellar motor switch protein FliM	AVZ41932.1
ZM4	635205	641051	ZMO1_ZMO0642,ZMO1_ZMO0643,ZMO1_ZMO0644,ZMO1_ZMO0646,ZMO1_ZMO0647,ZMO1_ZMO0648,ZMO1_ZMO0649,ZMO1_ZMO0650;1	ZMO1_ZMO0644	1	.	+	fliN	flagellar motor switch protein FliN	AVZ41933.1
ZM4	635205	641051	ZMO1_ZMO0642,ZMO1_ZMO0643,ZMO1_ZMO0644,ZMO1_ZMO0646,ZMO1_ZMO0647,ZMO1_ZMO0648,ZMO1_ZMO0649,ZMO1_ZMO0650;1	ZMO1_ZMO0646	1	.	+	fliO	flagellar biosynthetic protein FliO	AVZ41934.1
ZM4	635205	641051	ZMO1_ZMO0642,ZMO1_ZMO0643,ZMO1_ZMO0644,ZMO1_ZMO0646,ZMO1_ZMO0647,ZMO1_ZMO0648,ZMO1_ZMO0649,ZMO1_ZMO0650;1	ZMO1_ZMO0647	1	.	+	fliP	flagellar biosynthesis protein FliP	AVZ41935.1
ZM4	635205	641051	ZMO1_ZMO0642,ZMO1_ZMO0643,ZMO1_ZMO0644,ZMO1_ZMO0646,ZMO1_ZMO0647,ZMO1_ZMO0648,ZMO1_ZMO0649,ZMO1_ZMO0650;1	ZMO1_ZMO0648	1	.	+	fliQ	flagellar biosynthesis protein FliQ	AVZ41936.1
ZM4	635205	641051	ZMO1_ZMO0642,ZMO1_ZMO0643,ZMO1_ZMO0644,ZMO1_ZMO0646,ZMO1_ZMO0647,ZMO1_ZMO0648,ZMO1_ZMO0649,ZMO1_ZMO0650;1	ZMO1_ZMO0649	1	.	+	fliR	flagellar biosynthesis protein FliR	AVZ41937.1
ZM4	635205	641051	ZMO1_ZMO0642,ZMO1_ZMO0643,ZMO1_ZMO0644,ZMO1_ZMO0646,ZMO1_ZMO0647,ZMO1_ZMO0648,ZMO1_ZMO0649,ZMO1_ZMO0650;1	ZMO1_ZMO0650	1	.	+	flhB	flagellar biosynthesis protein FlhB	AVZ41938.1
ZM4	641052	642746	ZMO1_ZMO0651;1	ZMO1_ZMO0651	1	.	+	fliD	flagellar hook protein FliD	AVZ41939.1
ZM4	641052	643212	ZMO1_ZMO0651,ZMO1_ZMO0652;1	ZMO1_ZMO0651	1	.	+	fliD	flagellar hook protein FliD	AVZ41939.1
ZM4	641052	643212	ZMO1_ZMO0651,ZMO1_ZMO0652;1	ZMO1_ZMO0652	1	.	+	fliS	flagellar biosynthesis protein FliS	AVZ41940.1
ZM4	642747	643213	ZMO1_ZMO0652;1	ZMO1_ZMO0652	1	.	+	fliS	flagellar biosynthesis protein FliS	AVZ41940.1
ZM4	643231	648196	ZMO1_ZMO0653,ZMO1_ZMO0654;1	ZMO1_ZMO0653	1	.	-	ZMO1_ZMO0653	AI-2E family transporter	AVZ41941.1
ZM4	643231	648196	ZMO1_ZMO0653,ZMO1_ZMO0654;1	ZMO1_ZMO0654	1	.	-	ZMO1_ZMO0654	polysaccharide deacetylase	AVZ41942.1
ZM4	647832	649595	ZMO1_ZMO0655;1	ZMO1_ZMO0655	1	.	+	add1	adenosine/AMP deaminase	AVZ41943.1
ZM4	649482	652527	ZMO1_ZMO0656,ZMO1_ZMO0657,ZMO1_ZMO0658;1	ZMO1_ZMO0656	1	.	-	gpt	phosphoribosyltransferase	AVZ41944.1
ZM4	649482	652527	ZMO1_ZMO0656,ZMO1_ZMO0657,ZMO1_ZMO0658;1	ZMO1_ZMO0657	1	.	-	astA	arginine/ornithine N-succinyltransferase beta subunit AstA	AVZ41945.1
ZM4	649482	652527	ZMO1_ZMO0656,ZMO1_ZMO0657,ZMO1_ZMO0658;1	ZMO1_ZMO0658	1	.	-	ZMO1_ZMO0658	peptidase M20	AVZ41946.1
ZM4	652498	653644	ZMO1_ZMO0659;1	ZMO1_ZMO0659	1	.	+	ZMO1_ZMO0659	HAD (haloacid dehalogenase)-superfamily subfamily IB hydrolase	AVZ41947.1
ZM4	653639	655714	ZMO1_ZMO0660;1	ZMO1_ZMO0660	1	.	+	dnaK	chaperone protein DnaK	AVZ41948.1
ZM4	655658	656920	ZMO1_ZMO0661;1	ZMO1_ZMO0661	1	.	+	dnaJ	chaperone protein DnaJ	AVZ41949.1
ZM4	656936	658256	ZMO1_ZMO0662;1	ZMO1_ZMO0662	1	.	-	purB	adenylosuccinate lyase	AVZ41950.1
ZM4	658257	659079	ZMO1_ZMO0663;1	ZMO1_ZMO0663	1	.	-	radC	DNA repair protein RadC	AVZ41951.1
ZM4	659145	662428	ZMO1_ZMO0664;1	ZMO1_ZMO0664	1	.	+	ZMO1_ZMO0664	uncharacterized protein	AVZ41952.1
ZM4	659147	663198	ZMO1_ZMO0664,ZMO1_ZMO0665,ZMO1_ZMO0666;1	ZMO1_ZMO0664	1	.	+	ZMO1_ZMO0664	uncharacterized protein	AVZ41952.1
ZM4	659147	663198	ZMO1_ZMO0664,ZMO1_ZMO0665,ZMO1_ZMO0666;1	ZMO1_ZMO0665	1	.	+	ZMO1_ZMO0665	YnbE family lipoprotein	AVZ41953.1
ZM4	659147	663198	ZMO1_ZMO0664,ZMO1_ZMO0665,ZMO1_ZMO0666;1	ZMO1_ZMO0666	1	.	+	ZMO1_ZMO0666	uncharacterized protein	AVZ41954.1
ZM4	662429	663198	ZMO1_ZMO0665,ZMO1_ZMO0666;1	ZMO1_ZMO0665	1	.	+	ZMO1_ZMO0665	YnbE family lipoprotein	AVZ41953.1
ZM4	662429	663198	ZMO1_ZMO0665,ZMO1_ZMO0666;1	ZMO1_ZMO0666	1	.	+	ZMO1_ZMO0666	uncharacterized protein	AVZ41954.1
ZM4	663200	663591	ZMO1_ZMO2005;1	ZMO1_ZMO2005	1	.	+	ZMO1_ZMO2005	ATP synthase FoF1 assembly protein I	AVZ41955.1
ZM4	663592	664830	ZMO1_ZMO0667,ZMO1_ZMO0668;1	ZMO1_ZMO0667	1	.	+	atpB	ATP synthase F0F1 A subunit	AVZ41956.1
ZM4	663592	664830	ZMO1_ZMO0667,ZMO1_ZMO0668;1	ZMO1_ZMO0668	1	.	+	atpE	ATP synthase F0F1 C subunit	AVZ41957.1
ZM4	664831	666012	ZMO1_ZMO0669,ZMO1_ZMO0671;1	ZMO1_ZMO0669	1	.	+	atpG2	ATP synthase F0F1 B/B' subunit	AVZ41958.1
ZM4	664831	666012	ZMO1_ZMO0669,ZMO1_ZMO0671;1	ZMO1_ZMO0671	1	.	+	atpF	ATP synthase F0F1 B/B' subunit	AVZ41959.1
ZM4	666138	669624	ZMO1_ZMO0672,ZMO1_ZMO0673,ZMO1_ZMO0674;1	ZMO1_ZMO0672	1	.	+	uvrC	excinuclease ABC C subunit	AVZ41960.1
ZM4	666138	669624	ZMO1_ZMO0672,ZMO1_ZMO0673,ZMO1_ZMO0674;1	ZMO1_ZMO0673	1	.	+	recO	DNA repair protein RecO	AVZ41961.1
ZM4	666138	669624	ZMO1_ZMO0672,ZMO1_ZMO0673,ZMO1_ZMO0674;1	ZMO1_ZMO0674	1	.	+	ZMO1_ZMO0674	uncharacterized protein	AVZ41962.1
ZM4	666138	669519	ZMO1_ZMO0672,ZMO1_ZMO0673,ZMO1_ZMO0674;2	ZMO1_ZMO0672	2	.	+	uvrC	excinuclease ABC C subunit	AVZ41960.1
ZM4	666138	669519	ZMO1_ZMO0672,ZMO1_ZMO0673,ZMO1_ZMO0674;2	ZMO1_ZMO0673	2	.	+	recO	DNA repair protein RecO	AVZ41961.1
ZM4	666138	669519	ZMO1_ZMO0672,ZMO1_ZMO0673,ZMO1_ZMO0674;2	ZMO1_ZMO0674	2	.	+	ZMO1_ZMO0674	uncharacterized protein	AVZ41962.1
ZM4	669207	672707	ZMO1_ZMO0675,ZMO1_ZMO0676,ZMO1_ZMO0677;1	ZMO1_ZMO0675	1	.	-	ZMO1_ZMO0675	LysR family transcriptional regulator	AVZ41963.1
ZM4	669207	672707	ZMO1_ZMO0675,ZMO1_ZMO0676,ZMO1_ZMO0677;1	ZMO1_ZMO0676	1	.	-	ZMO1_ZMO0676	cystathionine gamma-synthase	AVZ41964.1
ZM4	669207	672707	ZMO1_ZMO0675,ZMO1_ZMO0676,ZMO1_ZMO0677;1	ZMO1_ZMO0677	1	.	-	leuB	3-isopropylmalate dehydrogenase	AVZ41965.1
ZM4	669259	671645	ZMO1_ZMO0675,ZMO1_ZMO0676;1	ZMO1_ZMO0675	1	.	-	ZMO1_ZMO0675	LysR family transcriptional regulator	AVZ41963.1
ZM4	669259	671645	ZMO1_ZMO0675,ZMO1_ZMO0676;1	ZMO1_ZMO0676	1	.	-	ZMO1_ZMO0676	cystathionine gamma-synthase	AVZ41964.1
ZM4	671646	672695	ZMO1_ZMO0677;1	ZMO1_ZMO0677	1	.	-	leuB	3-isopropylmalate dehydrogenase	AVZ41965.1
ZM4	672696	673585	ZMO1_ZMO0678;1	ZMO1_ZMO0678	1	.	-	tdsD	nitroreductase	AVZ41966.1
ZM4	672828	673577	ZMO1_ZMO0678;2	ZMO1_ZMO0678	2	.	-	tdsD	nitroreductase	AVZ41966.1
ZM4	673865	682370	ZMO1_ZMO0680,ZMO1_ZMO0681,ZMO1_ZMO0682,ZMO1_ZMO0683,ZMO1_ZMO0684,ZMO1_ZMO0685;1	ZMO1_ZMO0680	1	.	+	ZMO1_ZMO0680	CRISPR-associated protein Cas1	AVZ41967.1
ZM4	673865	682370	ZMO1_ZMO0680,ZMO1_ZMO0681,ZMO1_ZMO0682,ZMO1_ZMO0683,ZMO1_ZMO0684,ZMO1_ZMO0685;1	ZMO1_ZMO0681	1	.	+	ZMO1_ZMO0681	CRISPR-associated helicase Cas3 family	AVZ41968.1
ZM4	673865	682370	ZMO1_ZMO0680,ZMO1_ZMO0681,ZMO1_ZMO0682,ZMO1_ZMO0683,ZMO1_ZMO0684,ZMO1_ZMO0685;1	ZMO1_ZMO0682	1	.	+	ZMO1_ZMO0682	CRISPR-associated protein Csy1 family	AVZ41969.1
ZM4	673865	682370	ZMO1_ZMO0680,ZMO1_ZMO0681,ZMO1_ZMO0682,ZMO1_ZMO0683,ZMO1_ZMO0684,ZMO1_ZMO0685;1	ZMO1_ZMO0683	1	.	+	ZMO1_ZMO0683	CRISPR-associated protein Csy2 family	AVZ41970.1
ZM4	673865	682370	ZMO1_ZMO0680,ZMO1_ZMO0681,ZMO1_ZMO0682,ZMO1_ZMO0683,ZMO1_ZMO0684,ZMO1_ZMO0685;1	ZMO1_ZMO0684	1	.	+	ZMO1_ZMO0684	CRISPR-associated protein Csy3 family	AVZ41971.1
ZM4	673865	682370	ZMO1_ZMO0680,ZMO1_ZMO0681,ZMO1_ZMO0682,ZMO1_ZMO0683,ZMO1_ZMO0684,ZMO1_ZMO0685;1	ZMO1_ZMO0685	1	.	+	ZMO1_ZMO0685	CRISPR-associated protein Csy4 family	AVZ41972.1
ZM4	682752	683174	ZMO1_ZMO0686;1	ZMO1_ZMO0686	1	.	+	ZMO1_ZMO0686	signal transduction protein	AVZ41973.1
ZM4	683240	685943	ZMO1_ZMO0687,ZMO1_ZMO0688;1	ZMO1_ZMO0687	1	.	-	budB	acetolactate synthase large subunit	AVZ41974.1
ZM4	683240	685943	ZMO1_ZMO0687,ZMO1_ZMO0688;1	ZMO1_ZMO0688	1	.	-	ZMO1_ZMO0688	putative auxin efflux carrier	AVZ41975.1
ZM4	683242	684934	ZMO1_ZMO0687;1	ZMO1_ZMO0687	1	.	-	budB	acetolactate synthase large subunit	AVZ41974.1
ZM4	684945	685938	ZMO1_ZMO0688;1	ZMO1_ZMO0688	1	.	-	ZMO1_ZMO0688	putative auxin efflux carrier	AVZ41975.1
ZM4	685920	686111	ZMO1_ZMO2052;1	ZMO1_ZMO2052	1	.	+	ZMO1_ZMO2052	hypothetical protein	QIZ64064.1
ZM4	686073	687612	ZMO1_ZMO0689;1	ZMO1_ZMO0689	1	.	-	gfo	glucose-fructose oxidoreductase	AVZ41976.1
ZM4	688072	689460	ZMO1_ZMO0691;1	ZMO1_ZMO0691	1	.	-	gid	tRNA (uracil-5-)-methyltransferase Gid	AVZ41977.1
ZM4	688072	692306	ZMO1_ZMO0691,ZMO1_ZMO0692;1	ZMO1_ZMO0691	1	.	-	gid	tRNA (uracil-5-)-methyltransferase Gid	AVZ41977.1
ZM4	688072	692306	ZMO1_ZMO0691,ZMO1_ZMO0692;1	ZMO1_ZMO0692	1	.	-	gyrA	DNA gyrase A subunit	AVZ41978.1
ZM4	689461	692760	ZMO1_ZMO0692,ZMO1_ZMO0693;1	ZMO1_ZMO0692	1	.	-	gyrA	DNA gyrase A subunit	AVZ41978.1
ZM4	689461	692760	ZMO1_ZMO0692,ZMO1_ZMO0693;1	ZMO1_ZMO0693	1	.	-	ZMO1_ZMO0693	OsmC family protein	AVZ41979.1
ZM4	692307	692755	ZMO1_ZMO0693;1	ZMO1_ZMO0693	1	.	-	ZMO1_ZMO0693	OsmC family protein	AVZ41979.1
ZM4	692777	693741	ZMO1_ZMO0694;1	ZMO1_ZMO0694	1	.	-	ZMO1_ZMO0694	uncharacterized protein	AVZ41980.1
ZM4	694166	694240	ZMO1_ZMOt011;1	ZMO1_ZMOt011	1	.	+	ZMO1_ZMOt011	tRNA-Val	-
ZM4	694450	698085	ZMO1_ZMO0695;1	ZMO1_ZMO0695	1	.	-	ZMO1_ZMO0695	uncharacterized protein	AVZ41981.1
ZM4	698252	698328	ZMO1_ZMOt012;1	ZMO1_ZMOt012	1	.	-	ZMO1_ZMOt012	tRNA-Arg	-
ZM4	698351	698827	ZMO1_ZMO0697;1	ZMO1_ZMO0697	1	.	-	sugE	QacE family quaternary ammonium compound efflux SMR transporter	AVZ41982.1
ZM4	698376	699348	ZMO1_ZMO0697,ZMO1_ZMO0698;1	ZMO1_ZMO0697	1	.	-	sugE	QacE family quaternary ammonium compound efflux SMR transporter	AVZ41982.1
ZM4	698376	699348	ZMO1_ZMO0697,ZMO1_ZMO0698;1	ZMO1_ZMO0698	1	.	-	ZMO1_ZMO0698	putative helix-turn-helix XRE-family like protein	AVZ41983.1
ZM4	698846	699348	ZMO1_ZMO0698;1	ZMO1_ZMO0698	1	.	-	ZMO1_ZMO0698	putative helix-turn-helix XRE-family like protein	AVZ41983.1
ZM4	699474	699977	ZMO1_ZMO0699;2	ZMO1_ZMO0699	2	.	+	ZMO1_ZMO0699	hypothetical protein	AVZ41984.1
ZM4	699524	699721	ZMO1_ZMO0699;1	ZMO1_ZMO0699	1	.	+	ZMO1_ZMO0699	hypothetical protein	AVZ41984.1
ZM4	699722	704082	ZMO1_ZMO0703,ZMO1_ZMO0704;1	ZMO1_ZMO0703	1	.	-	ZMO1_ZMO0703	peptidase S9 prolyl oligopeptidase active site domain protein	AVZ41985.1
ZM4	699722	704082	ZMO1_ZMO0703,ZMO1_ZMO0704;1	ZMO1_ZMO0704	1	.	-	ZMO1_ZMO0704	AMP-dependent synthetase and ligase	AVZ41986.1
ZM4	699722	702042	ZMO1_ZMO0703;1	ZMO1_ZMO0703	1	.	-	ZMO1_ZMO0703	peptidase S9 prolyl oligopeptidase active site domain protein	AVZ41985.1
ZM4	702043	704162	ZMO1_ZMO0704;1	ZMO1_ZMO0704	1	.	-	ZMO1_ZMO0704	AMP-dependent synthetase and ligase	AVZ41986.1
ZM4	703911	704743	ZMO1_ZMO0705;1	ZMO1_ZMO0705	1	.	+	ZMO1_ZMO0705	putative regulatory protein RecX	AVZ41987.1
ZM4	703911	704637	ZMO1_ZMO0705;2	ZMO1_ZMO0705	2	.	+	ZMO1_ZMO0705	putative regulatory protein RecX	AVZ41987.1
ZM4	704451	707758	ZMO1_ZMO0706,ZMO1_ZMO0707,ZMO1_ZMO0708,ZMO1_ZMO0709;1	ZMO1_ZMO0706	1	.	-	nth	endonuclease III	AVZ41988.1
ZM4	704451	707758	ZMO1_ZMO0706,ZMO1_ZMO0707,ZMO1_ZMO0708,ZMO1_ZMO0709;1	ZMO1_ZMO0707	1	.	-	dapB	dihydrodipicolinate reductase	AVZ41989.1
ZM4	704451	707758	ZMO1_ZMO0706,ZMO1_ZMO0707,ZMO1_ZMO0708,ZMO1_ZMO0709;1	ZMO1_ZMO0708	1	.	-	purN	phosphoribosylglycinamide formyltransferase	AVZ41990.1
ZM4	704451	707758	ZMO1_ZMO0706,ZMO1_ZMO0707,ZMO1_ZMO0708,ZMO1_ZMO0709;1	ZMO1_ZMO0709	1	.	-	purM	phosphoribosylformylglycinamidine cyclo-ligase	AVZ41991.1
ZM4	707360	709515	ZMO1_ZMO0710,ZMO1_ZMO0711;1	ZMO1_ZMO0710	1	.	+	ZMO1_ZMO0710	uncharacterized protein	AVZ41992.1
ZM4	707360	709515	ZMO1_ZMO0710,ZMO1_ZMO0711;1	ZMO1_ZMO0711	1	.	+	ZMO1_ZMO0711	ATPase involved in DNA replication initiation	AVZ41993.1
ZM4	709534	711732	ZMO1_ZMO0712;1	ZMO1_ZMO0712	1	.	+	ppk	polyphosphate kinase	AVZ41994.1
ZM4	711733	713429	ZMO1_ZMO0713;1	ZMO1_ZMO0713	1	.	+	ppx	exopolyphosphatase	AVZ41995.1
ZM4	713495	714698	ZMO1_ZMO0714;1	ZMO1_ZMO0714	1	.	-	rnd2	ribonuclease D	AVZ41996.1
ZM4	714313	717769	ZMO1_ZMO0715,ZMO1_ZMO0716;1	ZMO1_ZMO0715	1	.	+	aspS	aspartate--tRNA(Asp/Asn) ligase	AVZ41997.1
