chrm	start	end	target_id	Gene	isoform	value	strand	Synonym	Product	PID
ZM4	515452	518855	ZMO1_ZMO2002,ZMO1_ZMO0514,ZMO1_ZMO0515;1	ZMO1_ZMO2002	1	.	+	ZMO1_ZMO2002	ribosomal protein S12	AVZ41815.1
ZM4	515452	518855	ZMO1_ZMO2002,ZMO1_ZMO0514,ZMO1_ZMO0515;1	ZMO1_ZMO0514	1	.	+	rpsG	ribosomal protein S7	AVZ41816.1
ZM4	515452	518855	ZMO1_ZMO2002,ZMO1_ZMO0514,ZMO1_ZMO0515;1	ZMO1_ZMO0515	1	.	+	ZMO1_ZMO0515	translation elongation factor G	AVZ41817.1
ZM4	518828	520527	ZMO1_ZMO0516,ZMO1_ZMO2003;1	ZMO1_ZMO0516	1	.	+	ZMO1_ZMO0516	translation elongation factor Tu	AVZ41818.1
ZM4	518828	520527	ZMO1_ZMO0516,ZMO1_ZMO2003;1	ZMO1_ZMO2003	1	.	+	ZMO1_ZMO2003	ribosomal protein S10	AVZ41819.1
ZM4	520510	520605	ZM4_predicted_RNA_+;5	ZM4_predicted_RNA_+	5	.	+	NA	NA	NA
ZM4	520549	529462	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;2	ZMO1_ZMO0517	2	.	+	rplC	ribosomal protein L3	AVZ41820.1
ZM4	520549	529462	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;2	ZMO1_ZMO0518	2	.	+	rplD	ribosomal protein L4	AVZ41821.1
ZM4	520549	529462	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;2	ZMO1_ZMO0519	2	.	+	rplW	ribosomal protein L23	AVZ41822.1
ZM4	520549	529462	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;2	ZMO1_ZMO0520	2	.	+	rplB	ribosomal protein L2	AVZ41823.1
ZM4	520549	529462	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;2	ZMO1_ZMO2004	2	.	+	ZMO1_ZMO2004	ribosomal protein S19	AVZ41824.1
ZM4	520549	529462	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;2	ZMO1_ZMO0521	2	.	+	rplV	ribosomal protein L22	AVZ41825.1
ZM4	520549	529462	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;2	ZMO1_ZMO0522	2	.	+	rpsC	ribosomal protein S3	AVZ41826.1
ZM4	520549	529462	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;2	ZMO1_ZMO0523	2	.	+	rplP	ribosomal protein L16	AVZ41827.1
ZM4	520549	529462	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;2	ZMO1_ZMO0524	2	.	+	rpmC	ribosomal protein L29	AVZ41828.1
ZM4	520549	529462	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;2	ZMO1_ZMO0525	2	.	+	rpsQ	ribosomal protein S17	AVZ41829.1
ZM4	520549	529462	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;2	ZMO1_ZMO0526	2	.	+	rplN	ribosomal protein L14	AVZ41830.1
ZM4	520549	529462	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;2	ZMO1_ZMO0527	2	.	+	rplX	ribosomal protein L24	AVZ41831.1
ZM4	520549	529462	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;2	ZMO1_ZMO0528	2	.	+	rplE	ribosomal protein L5	AVZ41832.1
ZM4	520549	529462	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;2	ZMO1_ZMO0529	2	.	+	rpsN	ribosomal protein S14	AVZ41833.1
ZM4	520549	529462	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;2	ZMO1_ZMO0530	2	.	+	rpsH	ribosomal protein S8	AVZ41834.1
ZM4	520549	529462	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;2	ZMO1_ZMO0531	2	.	+	rplF	ribosomal protein L6 signature 1	AVZ41835.1
ZM4	520549	529462	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;2	ZMO1_ZMO0532	2	.	+	rplR	ribosomal protein L18	AVZ41836.1
ZM4	520549	529462	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;2	ZMO1_ZMO0533	2	.	+	rpsE	ribosomal protein S5	AVZ41837.1
ZM4	520549	529462	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;2	ZMO1_ZMO0534	2	.	+	rpmD	ribosomal protein L30	AVZ41838.1
ZM4	520606	529585	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;1	ZMO1_ZMO0517	1	.	+	rplC	ribosomal protein L3	AVZ41820.1
ZM4	520606	529585	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;1	ZMO1_ZMO0518	1	.	+	rplD	ribosomal protein L4	AVZ41821.1
ZM4	520606	529585	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;1	ZMO1_ZMO0519	1	.	+	rplW	ribosomal protein L23	AVZ41822.1
ZM4	520606	529585	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;1	ZMO1_ZMO0520	1	.	+	rplB	ribosomal protein L2	AVZ41823.1
ZM4	520606	529585	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;1	ZMO1_ZMO2004	1	.	+	ZMO1_ZMO2004	ribosomal protein S19	AVZ41824.1
ZM4	520606	529585	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;1	ZMO1_ZMO0521	1	.	+	rplV	ribosomal protein L22	AVZ41825.1
ZM4	520606	529585	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;1	ZMO1_ZMO0522	1	.	+	rpsC	ribosomal protein S3	AVZ41826.1
ZM4	520606	529585	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;1	ZMO1_ZMO0523	1	.	+	rplP	ribosomal protein L16	AVZ41827.1
ZM4	520606	529585	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;1	ZMO1_ZMO0524	1	.	+	rpmC	ribosomal protein L29	AVZ41828.1
ZM4	520606	529585	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;1	ZMO1_ZMO0525	1	.	+	rpsQ	ribosomal protein S17	AVZ41829.1
ZM4	520606	529585	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;1	ZMO1_ZMO0526	1	.	+	rplN	ribosomal protein L14	AVZ41830.1
ZM4	520606	529585	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;1	ZMO1_ZMO0527	1	.	+	rplX	ribosomal protein L24	AVZ41831.1
ZM4	520606	529585	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;1	ZMO1_ZMO0528	1	.	+	rplE	ribosomal protein L5	AVZ41832.1
ZM4	520606	529585	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;1	ZMO1_ZMO0529	1	.	+	rpsN	ribosomal protein S14	AVZ41833.1
ZM4	520606	529585	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;1	ZMO1_ZMO0530	1	.	+	rpsH	ribosomal protein S8	AVZ41834.1
ZM4	520606	529585	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;1	ZMO1_ZMO0531	1	.	+	rplF	ribosomal protein L6 signature 1	AVZ41835.1
ZM4	520606	529585	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;1	ZMO1_ZMO0532	1	.	+	rplR	ribosomal protein L18	AVZ41836.1
ZM4	520606	529585	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;1	ZMO1_ZMO0533	1	.	+	rpsE	ribosomal protein S5	AVZ41837.1
ZM4	520606	529585	ZMO1_ZMO0517,ZMO1_ZMO0518,ZMO1_ZMO0519,ZMO1_ZMO0520,ZMO1_ZMO2004,ZMO1_ZMO0521,ZMO1_ZMO0522,ZMO1_ZMO0523,ZMO1_ZMO0524,ZMO1_ZMO0525,ZMO1_ZMO0526,ZMO1_ZMO0527,ZMO1_ZMO0528,ZMO1_ZMO0529,ZMO1_ZMO0530,ZMO1_ZMO0531,ZMO1_ZMO0532,ZMO1_ZMO0533,ZMO1_ZMO0534;1	ZMO1_ZMO0534	1	.	+	rpmD	ribosomal protein L30	AVZ41838.1
ZM4	529463	530104	ZMO1_ZMO0536;2	ZMO1_ZMO0536	2	.	+	rplO	ribosomal protein L15	AVZ41839.1
ZM4	529613	530104	ZMO1_ZMO0536;1	ZMO1_ZMO0536	1	.	+	rplO	ribosomal protein L15	AVZ41839.1
ZM4	530105	532488	ZMO1_ZMO0537,ZMO1_ZMO0538;1	ZMO1_ZMO0537	1	.	+	secY	preprotein translocase SecY subunit	AVZ41840.1
ZM4	530105	532488	ZMO1_ZMO0537,ZMO1_ZMO0538;1	ZMO1_ZMO0538	1	.	+	adk	adenylate kinase	AVZ41841.1
ZM4	532645	534912	ZMO1_ZMO0539,ZMO1_ZMO0540,ZMO1_ZMO0541;1	ZMO1_ZMO0539	1	.	+	rpsM	ribosomal protein S13	AVZ41842.1
ZM4	532645	534912	ZMO1_ZMO0539,ZMO1_ZMO0540,ZMO1_ZMO0541;1	ZMO1_ZMO0540	1	.	+	rpsK	ribosomal protein S11	AVZ41843.1
ZM4	532645	534912	ZMO1_ZMO0539,ZMO1_ZMO0540,ZMO1_ZMO0541;1	ZMO1_ZMO0541	1	.	+	rpoA	DNA-directed RNA polymerase alpha subunit	AVZ41844.1
ZM4	532647	533249	ZMO1_ZMO0539;1	ZMO1_ZMO0539	1	.	+	rpsM	ribosomal protein S13	AVZ41842.1
ZM4	533186	533230	ZM4_predicted_RNA_+;6	ZM4_predicted_RNA_+	6	.	+	NA	NA	NA
ZM4	533250	533722	ZMO1_ZMO0540;1	ZMO1_ZMO0540	1	.	+	rpsK	ribosomal protein S11	AVZ41843.1
ZM4	533723	534912	ZMO1_ZMO0541;1	ZMO1_ZMO0541	1	.	+	rpoA	DNA-directed RNA polymerase alpha subunit	AVZ41844.1
ZM4	534913	535370	ZMO1_ZMO0542;1	ZMO1_ZMO0542	1	.	+	rplQ	ribosomal protein L17	AVZ41845.1
ZM4	535480	535570	ZMO1_ZMOt009;1	ZMO1_ZMOt009	1	.	+	ZMO1_ZMOt009	tRNA-Ser	-
ZM4	536077	539701	ZMO1_ZMO0543,ZMO1_ZMO0544;1	ZMO1_ZMO0543	1	.	+	acnA	aconitate hydratase	AVZ41846.1
ZM4	536077	539701	ZMO1_ZMO0543,ZMO1_ZMO0544;1	ZMO1_ZMO0544	1	.	+	citC	isocitrate dehydrogenase NADP-dependent	AVZ41847.1
ZM4	536079	538373	ZMO1_ZMO0543;1	ZMO1_ZMO0543	1	.	+	acnA	aconitate hydratase	AVZ41846.1
ZM4	538374	539701	ZMO1_ZMO0544;1	ZMO1_ZMO0544	1	.	+	citC	isocitrate dehydrogenase NADP-dependent	AVZ41847.1
ZM4	539810	540679	ZMO1_ZMO0545;1	ZMO1_ZMO0545	1	.	-	trpC	bifunctional N-(5-phosphoribosyl)anthranilate isomerase/indole-3-glycerolphosphate synthase	AVZ41848.1
ZM4	540759	541199	ZMO1_ZMO2049;1	ZMO1_ZMO2049	1	.	-	ZMO1_ZMO2049	hypothetical protein	QIZ64063.1
ZM4	540759	540986	ZMO1_ZMO2049;2	ZMO1_ZMO2049	2	.	-	ZMO1_ZMO2049	hypothetical protein	QIZ64063.1
ZM4	540988	542503	ZMO1_ZMO0546;1	ZMO1_ZMO0546	1	.	+	sulP	sulfate transporter	AVZ41849.1
ZM4	542300	544533	ZMO1_ZMO0547;1	ZMO1_ZMO0547	1	.	-	ZMO1_ZMO0547	voltage-gated chloride channel protein	AVZ41850.1
ZM4	544528	545679	ZMO1_ZMO0548;1	ZMO1_ZMO0548	1	.	-	ZMO1_ZMO0548	signal transduction histidine kinase	AVZ41851.1
ZM4	545742	548131	ZMO1_ZMO0549;1	ZMO1_ZMO0549	1	.	-	pnp	polyribonucleotide nucleotidyltransferase	AVZ41852.1
